2021-11-27 01:09:41.271 +08:00 [INF] Starting default Dispatcher
2021-11-27 01:09:41.341 +08:00 [INF] Starting the processing server.
2021-11-27 01:09:41.342 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleEto.Deleted
2021-11-27 01:09:41.343 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Volo.Abp.Identity.IdentityRoleNameChangedEto
2021-11-27 01:09:41.344 +08:00 [INF] InMemory message queue initialize the topic: cap.queue.lion.abppro.httpapi.host.0.v1 Lion.AbpPro.NotificationManagement.Notifications.DistributedEvents.CreatedNotificationDistributedEvent
2021-11-27 01:09:41.353 +08:00 [INF] ### CAP started!
2021-11-27 01:09:41.358 +08:00 [INF] Loaded ABP modules:
2021-11-27 01:09:41.359 +08:00 [INF] - Lion.AbpPro.AbpProHttpApiHostModule
2021-11-27 01:09:41.360 +08:00 [INF]   - Lion.AbpPro.AbpProHttpApiModule
2021-11-27 01:09:49.393 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:09:49.395 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:09:49.397 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:09:49.400 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:09:49.402 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:09:49.404 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:09:49.405 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 11.4100ms
2021-11-27 01:09:53.303 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:09:53.321 +08:00 [INF] Executed DbCommand (4ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:09:55.381 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:09:55.383 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:09:55.385 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:09:55.390 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:09:55.392 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:09:55.393 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:09:55.394 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 12.6959ms
2021-11-27 01:09:58.344 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:09:58.352 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:10:01.385 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:10:01.387 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:10:01.388 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:10:01.391 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:10:01.392 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:10:01.395 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:10:01.396 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 11.0548ms
2021-11-27 01:10:03.368 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:10:03.376 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:10:07.391 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:10:07.394 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:10:07.395 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:10:07.398 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:10:07.399 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:10:07.400 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:10:07.401 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 10.6340ms
2021-11-27 01:10:08.395 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:10:08.402 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:10:13.393 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:10:13.395 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:10:13.396 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:10:13.400 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:10:13.402 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:10:13.403 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:10:13.404 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 11.3802ms
2021-11-27 01:10:13.416 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:10:13.425 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:10:18.437 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:10:18.445 +08:00 [INF] Executed DbCommand (2ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
WHERE NOT (`a`.`IsAbandoned`) AND (`a`.`NextTryTime` <= @__now_0)
ORDER BY `a`.`Priority` DESC, `a`.`TryCount`, `a`.`NextTryTime`
LIMIT @__p_1
2021-11-27 01:10:19.381 +08:00 [INF] Request starting HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - -
2021-11-27 01:10:19.383 +08:00 [INF] CORS policy execution successful.
2021-11-27 01:10:19.386 +08:00 [INF] Failed to validate the token.
Microsoft.IdentityModel.Tokens.SecurityTokenInvalidAudienceException: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
   at Microsoft.IdentityModel.Tokens.Validators.ValidateAudience(IEnumerable`1 audiences, SecurityToken securityToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateAudience(IEnumerable`1 audiences, JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateTokenPayload(JwtSecurityToken jwtToken, TokenValidationParameters validationParameters)
   at System.IdentityModel.Tokens.Jwt.JwtSecurityTokenHandler.ValidateToken(String token, TokenValidationParameters validationParameters, SecurityToken& validatedToken)
   at Microsoft.AspNetCore.Authentication.JwtBearer.JwtBearerHandler.HandleAuthenticateAsync()
2021-11-27 01:10:19.391 +08:00 [INF] Bearer was not authenticated. Failure message: IDX10214: Audience validation failed. Audiences: 'System.String'. Did not match: validationParameters.ValidAudience: 'System.String' or validationParameters.ValidAudiences: 'System.String'.
2021-11-27 01:10:19.393 +08:00 [INF] Authorization failed. These requirements were not met:
DenyAnonymousAuthorizationRequirement: Requires an authenticated user.
2021-11-27 01:10:19.394 +08:00 [INF] AuthenticationScheme: Bearer was challenged.
2021-11-27 01:10:19.395 +08:00 [INF] Request finished HTTP/1.1 GET http://localhost:44315/signalr/notification?access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJDb21wYW55TmFtZVByb2plY3ROYW1lIiwiaXNzIjoiQ29tcGFueU5hbWVQcm9qZWN0TmFtZSIsInN1YiI6IjNhMDA2ZjBmLTcyZjYtNjFjMS00NDBmLWIzY2FmYmI5NGMyMiIsImdpdmVuX25hbWUiOiJhZG1pbiIsIm5hbWUiOiJhZG1pbiIsImVtYWlsIjoiYWRtaW5AYWJwLmlvIiwidGVuYW50aWQiOiIiLCJyb2xlIjoiYWRtaW4iLCJuYmYiOjE2Mzc5NDM5MzEsImV4cCI6MTYzODAzMDMzMSwiaWF0IjoxNjM3OTQzOTMxfQ.w0iGoIeyt6XtFL4FrMatZfainFojRho6hZBEM9JnDuo - - - 401 0 - 13.8377ms
2021-11-27 01:10:23.464 +08:00 [INF] Entity Framework Core 6.0.0 initialized 'BackgroundJobsDbContext' using provider 'Pomelo.EntityFrameworkCore.MySql:6.0.0' with options: QuerySplittingBehavior=SplitQuery ServerVersion 5.7.35-mysql 
2021-11-27 01:10:23.472 +08:00 [INF] Executed DbCommand (1ms) [Parameters=[@__now_0='?' (DbType = DateTime), @__p_1='?' (DbType = Int32)], CommandType='"Text"', CommandTimeout='30']
SELECT `a`.`Id`, `a`.`ConcurrencyStamp`, `a`.`CreationTime`, `a`.`ExtraProperties`, `a`.`IsAbandoned`, `a`.`JobArgs`, `a`.`JobName`, `a`.`LastTryTime`, `a`.`NextTryTime`, `a`.`Priority`, `a`.`TryCount`
FROM `AbpBackgroundJobs` AS `a`
